mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,R2.diff
0.16782240867614745,0.002709292,0.00888772,0.000386018,0.9,0.01,1,5,100,10,10,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 100, 'reg_alpha': 10, 'reg_lambda': 10, 'subsample': 0.9}",0.3455654795830777,0.35175151887811607,0.34330821811604095,0.3484146948523018,0.35597039508147366,0.34900206130220207,0.004487586,4360,0.3545722096989111,0.35125728233480324,0.35674938368574727,0.35824993960977836,0.3476004776431172,0.35368585859447144,0.003845295,0.004683797
0.1787029266357422,0.030401742134894476,0.008742523,0.000479108,0.9,0.01,1,10,100,10,10,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 10, 'n_estimators': 100, 'reg_alpha': 10, 'reg_lambda': 10, 'subsample': 0.9}",0.3455654795830777,0.35175151887811607,0.34330821811604095,0.3484146948523018,0.35597039508147366,0.34900206130220207,0.004487586,4360,0.3545722096989111,0.35125728233480324,0.35674938368574727,0.35824993960977836,0.3476004776431172,0.35368585859447144,0.003845295,0.004683797
0.16720762252807617,0.001648311,0.008627748,0.000353506,0.9,0.01,1,2,100,0.1,10,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 2, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 10, 'subsample': 0.9}",0.348461549,0.35451676520961495,0.3459592138531481,0.3511698691887858,0.3590550243769539,0.35183248438080295,0.00459713,4276,0.35741870793290587,0.3540642114650068,0.3596489066570996,0.36105384012142117,0.3504552011018459,0.35652817345565585,0.003846187,0.004695689
0.16504545211791993,0.005690147,0.008440161,0.000410334,0.9,0.01,1,5,100,0.1,10,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 10, 'subsample': 0.9}",0.348461549,0.35451676520961495,0.3459592138531481,0.3511698691887858,0.3590550243769539,0.35183248438080295,0.00459713,4276,0.35741870793290587,0.3540642114650068,0.3596489066570996,0.36105384012142117,0.3504552011018459,0.35652817345565585,0.003846187,0.004695689
0.1855630397796631,0.03701749,0.00845747,0.000237079,0.9,0.01,1,10,100,0.1,10,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 10, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 10, 'subsample': 0.9}",0.348461549,0.35451676520961495,0.3459592138531481,0.3511698691887858,0.3590550243769539,0.35183248438080295,0.00459713,4276,0.35741870793290587,0.3540642114650068,0.3596489066570996,0.36105384012142117,0.3504552011018459,0.35652817345565585,0.003846187,0.004695689
0.1782845973968506,0.012527322497365477,0.009175301,0.000764929,0.8,0.01,1,2,100,10,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 2, 'n_estimators': 100, 'reg_alpha': 10, 'reg_lambda': 1.0, 'subsample': 0.8}",0.3454296128432579,0.3528987885758056,0.3434392562196018,0.3492081796910519,0.35662745852084576,0.3495206591701126,0.004811156,4342,0.355133402,0.35171925806507487,0.3573594064916432,0.3587208086022189,0.3481576793217479,0.354218111,0.003845852,0.004697452
0.17028679847717285,0.016273061,0.00876317,0.000690736,0.8,0.01,1,5,100,10,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 100, 'reg_alpha': 10, 'reg_lambda': 1.0, 'subsample': 0.8}",0.3454296128432579,0.3528987885758056,0.3434392562196018,0.3492081796910519,0.35662745852084576,0.3495206591701126,0.004811156,4342,0.355133402,0.35171925806507487,0.3573594064916432,0.3587208086022189,0.3481576793217479,0.354218111,0.003845852,0.004697452
3.619811773300171,0.6342710401240796,0.068771601,0.029295874298533815,0.8,0.01,1,10,100,10,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 10, 'n_estimators': 100, 'reg_alpha': 10, 'reg_lambda': 1.0, 'subsample': 0.8}",0.3454296128432579,0.3528987885758056,0.3434392562196018,0.3492081796910519,0.35662745852084576,0.3495206591701126,0.004811156,4342,0.355133402,0.35171925806507487,0.3573594064916432,0.3587208086022189,0.3481576793217479,0.354218111,0.003845852,0.004697452
0.1644266128540039,0.00262647,0.008354378,0.000309278,0.9,0.01,1,2,100,0.1,10,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 2, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 10, 'subsample': 0.8}",0.3488578114053943,0.3552795815809069,0.3461308955467193,0.351023707,0.35964102535627185,0.3521866041597891,0.004779952,4255,0.35768319288304773,0.3545475128301683,0.36005283373280894,0.3614710391347714,0.3506661081003333,0.35688413733622587,0.003894676,0.004697533
0.1628821849822998,0.008201054,0.008488035,0.00036937,0.9,0.01,1,5,100,0.1,10,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 10, 'subsample': 0.8}",0.3488578114053943,0.3552795815809069,0.3461308955467193,0.351023707,0.35964102535627185,0.3521866041597891,0.004779952,4255,0.35768319288304773,0.3545475128301683,0.36005283373280894,0.3614710391347714,0.3506661081003333,0.35688413733622587,0.003894676,0.004697533
0.16429429054260253,0.003494805,0.008782387,0.000753102,0.9,0.01,1,10,100,0.1,10,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 10, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 10, 'subsample': 0.8}",0.3488578114053943,0.3552795815809069,0.3461308955467193,0.351023707,0.35964102535627185,0.3521866041597891,0.004779952,4255,0.35768319288304773,0.3545475128301683,0.36005283373280894,0.3614710391347714,0.3506661081003333,0.35688413733622587,0.003894676,0.004697533
0.18945937156677245,0.025626854991977324,0.008522367,0.00029465,0.9,0.01,1,2,100,10,10,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 2, 'n_estimators': 100, 'reg_alpha': 10, 'reg_lambda': 10, 'subsample': 0.8}",0.3453610647634897,0.3521353868887772,0.3433736817370956,0.34809899255841215,0.35611982273975284,0.3490177897375055,0.00460934,4354,0.3545270278867365,0.3513819717792094,0.3567750794700426,0.358328796,0.347565621,0.3537156992799431,0.003861825,0.00469791
0.16803956031799316,0.003100073,0.008730984,0.000645061,0.9,0.01,1,5,100,10,10,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 100, 'reg_alpha': 10, 'reg_lambda': 10, 'subsample': 0.8}",0.3453610647634897,0.3521353868887772,0.3433736817370956,0.34809899255841215,0.35611982273975284,0.3490177897375055,0.00460934,4354,0.3545270278867365,0.3513819717792094,0.3567750794700426,0.358328796,0.347565621,0.3537156992799431,0.003861825,0.00469791
0.168373442,0.005279643,0.008355999,0.000545627,0.9,0.01,1,10,100,10,10,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 10, 'n_estimators': 100, 'reg_alpha': 10, 'reg_lambda': 10, 'subsample': 0.8}",0.3453610647634897,0.3521353868887772,0.3433736817370956,0.34809899255841215,0.35611982273975284,0.3490177897375055,0.00460934,4354,0.3545270278867365,0.3513819717792094,0.3567750794700426,0.358328796,0.347565621,0.3537156992799431,0.003861825,0.00469791
0.165291691,0.010602197,0.008712578,0.000347712,0.9,0.01,1,2,100,0.1,1,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 2, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'subsample': 0.8}",0.35044367151341316,0.35693496584479856,0.3473893986124511,0.35250437287532876,0.36110850285485063,0.35367618234016845,0.00484159,4216,0.3591495430047077,0.3559897847280421,0.36163858995790243,0.36293663982514734,0.3521654797944058,0.3583760074620411,0.003906581,0.004699825
0.17165827751159668,0.006536716,0.008598566,0.00068687,0.9,0.01,1,5,100,0.1,1,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'subsample': 0.8}",0.35044367151341316,0.35693496584479856,0.3473893986124511,0.35250437287532876,0.36110850285485063,0.35367618234016845,0.00484159,4216,0.3591495430047077,0.3559897847280421,0.36163858995790243,0.36293663982514734,0.3521654797944058,0.3583760074620411,0.003906581,0.004699825
0.17011847496032714,0.002865776,0.008571625,0.000457546,0.9,0.01,1,10,100,0.1,1,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 10, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'subsample': 0.8}",0.35044367151341316,0.35693496584479856,0.3473893986124511,0.35250437287532876,0.36110850285485063,0.35367618234016845,0.00484159,4216,0.3591495430047077,0.3559897847280421,0.36163858995790243,0.36293663982514734,0.3521654797944058,0.3583760074620411,0.003906581,0.004699825
0.16965656280517577,0.000798423,0.008978939,0.000996708,0.9,0.01,1,2,100,1,10,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 2, 'n_estimators': 100, 'reg_alpha': 1.0, 'reg_lambda': 10, 'subsample': 0.9}",0.3481817220006066,0.35424461320989686,0.34571995513203857,0.3508342800566202,0.3588711262160146,0.35157033932303533,0.004619626,4282,0.35715245610495794,0.35380841157235243,0.35939139743740767,0.3608082609428698,0.35022273750117805,0.3562766527117532,0.003840475,0.004706313
0.16905107498168945,0.004593852,0.00885396,0.00064514,0.9,0.01,1,5,100,1,10,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 100, 'reg_alpha': 1.0, 'reg_lambda': 10, 'subsample': 0.9}",0.3481817220006066,0.35424461320989686,0.34571995513203857,0.3508342800566202,0.3588711262160146,0.35157033932303533,0.004619626,4282,0.35715245610495794,0.35380841157235243,0.35939139743740767,0.3608082609428698,0.35022273750117805,0.3562766527117532,0.003840475,0.004706313
0.1662722110748291,0.003367607,0.008376217,0.000259777,0.9,0.01,1,10,100,1,10,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 10, 'n_estimators': 100, 'reg_alpha': 1.0, 'reg_lambda': 10, 'subsample': 0.9}",0.3481817220006066,0.35424461320989686,0.34571995513203857,0.3508342800566202,0.3588711262160146,0.35157033932303533,0.004619626,4282,0.35715245610495794,0.35380841157235243,0.35939139743740767,0.3608082609428698,0.35022273750117805,0.3562766527117532,0.003840475,0.004706313
0.1630319595336914,0.002880592,0.008561468,0.000802838,0.9,0.01,1,2,100,1,1,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 2, 'n_estimators': 100, 'reg_alpha': 1.0, 'reg_lambda': 1.0, 'subsample': 0.9}",0.3497286316157653,0.35564014129620714,0.34677834878662583,0.35207461337891144,0.3602537892796742,0.35289510487143677,0.004686148,4234,0.35848905136230547,0.3551296245357167,0.3608027518188487,0.3620779145304325,0.3515078036107466,0.357601429,0.003855317,0.004706324
0.1680300235748291,0.006440941,0.008742046,0.000350866,0.9,0.01,1,5,100,1,1,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 100, 'reg_alpha': 1.0, 'reg_lambda': 1.0, 'subsample': 0.9}",0.3497286316157653,0.35564014129620714,0.34677834878662583,0.35207461337891144,0.3602537892796742,0.35289510487143677,0.004686148,4234,0.35848905136230547,0.3551296245357167,0.3608027518188487,0.3620779145304325,0.3515078036107466,0.357601429,0.003855317,0.004706324
0.16101016998291015,0.009581285,0.008369493,0.000708203,0.9,0.01,1,10,100,1,1,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 10, 'n_estimators': 100, 'reg_alpha': 1.0, 'reg_lambda': 1.0, 'subsample': 0.9}",0.3497286316157653,0.35564014129620714,0.34677834878662583,0.35207461337891144,0.3602537892796742,0.35289510487143677,0.004686148,4234,0.35848905136230547,0.3551296245357167,0.3608027518188487,0.3620779145304325,0.3515078036107466,0.357601429,0.003855317,0.004706324
0.16749677658081055,0.003900986,0.009006882,0.001055626,0.9,0.01,1,2,100,1,0.1,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 2, 'n_estimators': 100, 'reg_alpha': 1.0, 'reg_lambda': 0.1, 'subsample': 0.9}",0.34982197885487387,0.3557709850127907,0.34671846897700087,0.352120743,0.36052505440377125,0.3529914461079339,0.004788214,4231,0.3586164939407789,0.3552052707654705,0.36086826553546403,0.36220701395072463,0.3515965433467476,0.35769871750783716,0.003864373,0.004707271
0.17064781188964845,0.003173335,0.008542395,0.000469207,0.9,0.01,1,5,100,1,0.1,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 100, 'reg_alpha': 1.0, 'reg_lambda': 0.1, 'subsample': 0.9}",0.34982197885487387,0.3557709850127907,0.34671846897700087,0.352120743,0.36052505440377125,0.3529914461079339,0.004788214,4231,0.3586164939407789,0.3552052707654705,0.36086826553546403,0.36220701395072463,0.3515965433467476,0.35769871750783716,0.003864373,0.004707271
0.16794404983520508,0.00463577,0.008384371,0.000324489,0.9,0.01,1,10,100,1,0.1,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 10, 'n_estimators': 100, 'reg_alpha': 1.0, 'reg_lambda': 0.1, 'subsample': 0.9}",0.34982197885487387,0.3557709850127907,0.34671846897700087,0.352120743,0.36052505440377125,0.3529914461079339,0.004788214,4231,0.3586164939407789,0.3552052707654705,0.36086826553546403,0.36220701395072463,0.3515965433467476,0.35769871750783716,0.003864373,0.004707271
0.17137718200683594,0.005618271,0.008610678,0.000368018,0.9,0.01,1,2,100,0.1,0.1,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 2, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 0.1, 'subsample': 0.9}",0.3500677969654522,0.35612393670024833,0.34699069004091887,0.3524136312192202,0.3607428302761403,0.35326777704039597,0.004783416,4225,0.35885753770379025,0.3555317421012817,0.3611543722227045,0.36245704437973203,0.35187501124000764,0.3579751415295032,0.003851113,0.004707364
0.16585850715637207,0.00425829,0.008400154,0.000238291,0.9,0.01,1,5,100,0.1,0.1,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 0.1, 'subsample': 0.9}",0.3500677969654522,0.35612393670024833,0.34699069004091887,0.3524136312192202,0.3607428302761403,0.35326777704039597,0.004783416,4225,0.35885753770379025,0.3555317421012817,0.3611543722227045,0.36245704437973203,0.35187501124000764,0.3579751415295032,0.003851113,0.004707364
0.17029237747192383,0.002059784,0.008764029,0.000363706,0.9,0.01,1,10,100,0.1,0.1,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 10, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 0.1, 'subsample': 0.9}",0.3500677969654522,0.35612393670024833,0.34699069004091887,0.3524136312192202,0.3607428302761403,0.35326777704039597,0.004783416,4225,0.35885753770379025,0.3555317421012817,0.3611543722227045,0.36245704437973203,0.35187501124000764,0.3579751415295032,0.003851113,0.004707364
0.1706073760986328,0.005028177,0.008712006,0.000434492,0.9,0.01,1,2,100,10,1,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 2, 'n_estimators': 100, 'reg_alpha': 10, 'reg_lambda': 1.0, 'subsample': 0.8}",0.34705890578558896,0.353550911,0.3446388096686971,0.3494565066049524,0.3577575287721205,0.35049253237278244,0.004674678,4318,0.3560315511912939,0.3528214207379349,0.3583011884131777,0.3598312592257079,0.3490266490780515,0.35520241372923317,0.003886522,0.004709881
0.16649250984191893,0.003274126,0.008470201,0.000642837,0.9,0.01,1,5,100,10,1,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 100, 'reg_alpha': 10, 'reg_lambda': 1.0, 'subsample': 0.8}",0.34705890578558896,0.353550911,0.3446388096686971,0.3494565066049524,0.3577575287721205,0.35049253237278244,0.004674678,4318,0.3560315511912939,0.3528214207379349,0.3583011884131777,0.3598312592257079,0.3490266490780515,0.35520241372923317,0.003886522,0.004709881
0.16699676513671874,0.003339593,0.008447552,0.000359665,0.9,0.01,1,10,100,10,1,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 10, 'n_estimators': 100, 'reg_alpha': 10, 'reg_lambda': 1.0, 'subsample': 0.8}",0.34705890578558896,0.353550911,0.3446388096686971,0.3494565066049524,0.3577575287721205,0.35049253237278244,0.004674678,4318,0.3560315511912939,0.3528214207379349,0.3583011884131777,0.3598312592257079,0.3490266490780515,0.35520241372923317,0.003886522,0.004709881
0.16701717376708985,0.00291827,0.008749104,0.000411225,0.9,0.01,1,2,100,10,0.1,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 2, 'n_estimators': 100, 'reg_alpha': 10, 'reg_lambda': 0.1, 'subsample': 0.8}",0.34693689487177914,0.35366113569921476,0.3447746071782679,0.3497905596805394,0.35791342837014983,0.3506153251599902,0.004708808,4312,0.35604423758269976,0.3529424520992953,0.3584538840347864,0.36001165514822697,0.3491893838735096,0.35532832254770363,0.003888296,0.004712997
0.16684961318969727,0.003474181,0.008847523,0.000567918,0.9,0.01,1,5,100,10,0.1,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 100, 'reg_alpha': 10, 'reg_lambda': 0.1, 'subsample': 0.8}",0.34693689487177914,0.35366113569921476,0.3447746071782679,0.3497905596805394,0.35791342837014983,0.3506153251599902,0.004708808,4312,0.35604423758269976,0.3529424520992953,0.3584538840347864,0.36001165514822697,0.3491893838735096,0.35532832254770363,0.003888296,0.004712997
0.1730041980743408,0.004213139,0.008420944,0.000286729,0.9,0.01,1,10,100,10,0.1,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 10, 'n_estimators': 100, 'reg_alpha': 10, 'reg_lambda': 0.1, 'subsample': 0.8}",0.34693689487177914,0.35366113569921476,0.3447746071782679,0.3497905596805394,0.35791342837014983,0.3506153251599902,0.004708808,4312,0.35604423758269976,0.3529424520992953,0.3584538840347864,0.36001165514822697,0.3491893838735096,0.35532832254770363,0.003888296,0.004712997
0.1798962116241455,0.007769916,0.008878851,0.000167738,0.8,0.01,1,2,100,10,0.1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 2, 'n_estimators': 100, 'reg_alpha': 10, 'reg_lambda': 0.1, 'subsample': 0.8}",0.34540693898547026,0.35305194377392446,0.34357191461751224,0.34933846237242905,0.3567812174239471,0.3496300954346566,0.004847045,4339,0.35519838656405067,0.3518651305368029,0.35750991352428607,0.358849813,0.34830083867919837,0.3543448164019595,0.00383979,0.004714721
0.1732546329498291,0.012819076480646856,0.008625984,0.000477588,0.8,0.01,1,5,100,10,0.1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 100, 'reg_alpha': 10, 'reg_lambda': 0.1, 'subsample': 0.8}",0.34540693898547026,0.35305194377392446,0.34357191461751224,0.34933846237242905,0.3567812174239471,0.3496300954346566,0.004847045,4339,0.35519838656405067,0.3518651305368029,0.35750991352428607,0.358849813,0.34830083867919837,0.3543448164019595,0.00383979,0.004714721
0.30454015731811523,0.033293277,0.009625626,0.001480166,0.8,0.01,1,10,100,10,0.1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 10, 'n_estimators': 100, 'reg_alpha': 10, 'reg_lambda': 0.1, 'subsample': 0.8}",0.34540693898547026,0.35305194377392446,0.34357191461751224,0.34933846237242905,0.3567812174239471,0.3496300954346566,0.004847045,4339,0.35519838656405067,0.3518651305368029,0.35750991352428607,0.358849813,0.34830083867919837,0.3543448164019595,0.00383979,0.004714721
